reviewId,userName,content,score,at
29692cdc-a709-44ca-8a51-56acefadbbd8,Pengguna Google,"jangan pakek energi lah bang, balikin ke love aja",1,2025-10-17 14:34:28
9f513f5d-ebe5-436d-bb77-073391624f63,Pengguna Google,"balikin hatinya dong, jangan yang energi. jadi ga bisa lama lama di duolinggo. ga tau ya kalau emang tujuannya biar nontonin iklan dan jadi member. tapi ga semua orang punya waktu buat nonton iklan dan membernya kemahalan buat pelajar",1,2025-10-17 14:34:03
98c875db-3070-4118-9b46-fa357604ce41,Pengguna Google,"tentang mode chess Dari mode gelap maupun mode terang sangat amat tidak jelas corak papannya sehingga membuat para pemain sering mengalami blunder yang mereka tidak mengiranya mungkin bisa dibuat coraknya jadi lebih kontras seperti biru dan putih, hijau dan putih, atau putih sama hitam sekalian..",3,2025-10-17 14:30:47
4bd8bc37-5d47-4977-8cdc-4fd528817a67,Pengguna Google,aplikasi yang sangat membantu untuk belajar,5,2025-10-17 14:28:48
b17b7cff-8440-458c-8f68-6885da94cc34,Pengguna Google,Bagus buat kalian yg mls belajar bahasa Inggris tapi suka main game ini sangat cocok,5,2025-10-17 14:26:55
488c9663-0a35-4bff-ab4b-4d8928a99356,Pengguna Google,duolingo hebat top,5,2025-10-17 14:24:47
06a54171-c2cf-41a6-98ef-be43feb2c710,Pengguna Google,baguss andd i can speak a little English,5,2025-10-17 14:24:40
fe941b02-4af8-434b-9f54-2f55aa0733c2,Pengguna Google,Good app,5,2025-10-17 14:19:40
c09f2070-748a-4f80-91a1-64283ded43b6,Pengguna Google,"sukaa bangett apk nya membantu pemula yang mau belajar dari belajar bahasa korea,mandarin,inggris dan lain bahkan bisa belajar matematika dan musik cara mengajar nya juga santai dan pelajaran nya dapat dipahami pokok nya apk ini membantu bangett dehh🙌♥️",5,2025-10-17 14:18:18
041e3b01-24a7-45a5-868f-8822449bb6c1,Pengguna Google,good,4,2025-10-17 14:17:41
356fcbcf-223e-42dd-b11a-24227c992ae1,Pengguna Google,sangat bagus aplikasi belajar bahasa terbaik seumur hidup saya bintang lima,5,2025-10-17 14:16:43
a6c8c373-864f-49d7-9290-a89a66405a21,Pengguna Google,jelek mengandung lgbt pertanyaan ga jelas,1,2025-10-17 14:16:40
33ff2991-e822-4ca1-b117-73b57be5e43a,Pengguna Google,sangat cocok dan sekarang aku sudah tahu bahasa inggris.,5,2025-10-17 14:05:52
913d849a-0527-4ef9-8d6e-eb081bdcf487,Pengguna Google,mantap selalu sukses,4,2025-10-17 14:02:51
edbc9e4b-f388-4f92-bf39-462ad0401e93,Pengguna Google,jelek bahasa aneh apa itu buku buku,1,2025-10-17 13:54:56
97fcc8e9-8b64-49fc-a67b-20425388489b,Pengguna Google,bagus untuk anak belajar bahasa Inggris,5,2025-10-17 13:53:38
1ad6c215-d199-4dee-aa39-eff9e6fcfa8d,Pengguna Google,very good,5,2025-10-17 13:52:21
415e1010-25ff-4409-9a96-e0640dc141c6,Pengguna Google,luar biasa,5,2025-10-17 13:40:59
3f124bb5-51dc-4a47-a0ab-33c652fdc6b3,Pengguna Google,"sangat baik buat yang ingin belajar bahasa dengan santai, mudah d pahami",5,2025-10-17 13:40:48
2e633d03-fbe9-41f2-bbeb-732a29c8c1e6,Pengguna Google,BAGUSSS BANNGETTT,5,2025-10-17 13:40:36
62556b3b-ab56-4b2e-b7f0-fe5b1e637f68,Pengguna Google,Aplikasi bagus buat yang masih pemula belajar,5,2025-10-17 13:40:12
35ff9afe-9f09-401f-998f-51a61de3d0c1,Pengguna Google,munisnya kadang terjemhannya ga sama,3,2025-10-17 13:40:05
6064ea74-ca48-46e7-b370-5d6c2afb37cf,Pengguna Google,seru dan menambah pengetahuan💯📖📚📝,4,2025-10-17 13:37:01
6087c014-e1ba-41f4-a0c9-2d5e2a131471,Pengguna Google,good,5,2025-10-17 13:31:53
28f8153d-1bc9-47bc-8feb-639ed655d79b,Pengguna Google,sangat baik,5,2025-10-17 13:31:11
0ad47669-9b9e-492d-a030-1095a79cc30d,Pengguna Google,terlalu banyak iklan judi online,1,2025-10-17 13:30:22
2fc8f4e4-5d0d-47e0-82da-50c00bd820af,Pengguna Google,aplikasi ini sungguh berguna dan karakter penyemangat yang lucu,5,2025-10-17 13:29:29
a2481a66-32c7-4bac-8fd0-bb1642a90c07,Pengguna Google,"sangat bagus, untuk pembelajaran bahasa.",5,2025-10-17 13:25:17
d5be478c-6bc3-40b0-a34d-b1f3873d7d7e,Pengguna Google,"MANTAPP BGT DAHH POKONYA MAA, BISA BUAT BELAJAR BAHASA... JADI LEBIH SERUUUU👍🏻💞💯",5,2025-10-17 13:22:10
7fe6d95f-1185-4156-bf3b-3b4f9dd57162,Pengguna Google,keren,5,2025-10-17 13:21:16
0f3a42a1-4daa-49d6-90d3-ec1cc537838b,Pengguna Google,senang karena sangat membatu saya dalam belajar bahasa inggris.duolingo sangat bagus,5,2025-10-17 13:14:52
6e0480ce-6696-49de-82d9-d9010aaac095,Pengguna Google,"seru dan menarik,,mudah di pahami dan mudah di ingat ,terima kasih 🫶😊",5,2025-10-17 13:12:05
b97559f0-e9f5-4c11-aaeb-263f58e83735,Pengguna Google,pasti bisa💪,5,2025-10-17 13:12:00
1c3a3c02-27dc-41d9-b5db-5b99d5c1833d,Pengguna Google,"Aplikasi bagus dan juga bermafaat,Hanya saat di garis bilangan TOLONG KASIH ANGKA NYA,misalnya udah tau jawaban nya ni mau geser eh salah YO KARENA GK ADA ANGKA NYA,Tolong lah kalo garis bilangan kasih angka nya JANGAN SAMPAI DIGESER SAMPAI ANTARTIKA",3,2025-10-17 13:10:48
feb6c937-5a03-41e0-aea2-b8dfea0891ba,Pengguna Google,"gajelas, gw udah jawab bener tapi malah dibilang nyaris",1,2025-10-17 13:09:42
b0fd4830-bf12-47de-ae6b-9674dfbda1e1,Pengguna Google,sangat baguss,5,2025-10-17 13:08:39
8ece4564-d6b1-4704-923e-bb1c09489294,Pengguna Google,kebanyakan iklan sekarang,2,2025-10-17 13:06:41
d7b9f703-8662-4aa3-b96d-ed1d529eeecc,Pengguna Google,pake energi sekarang 😭,1,2025-10-17 13:06:38
25395257-0315-421f-aad3-2da52e71dce9,Pengguna Google,bagus banget,5,2025-10-17 12:54:51
00aeb17b-dcdf-415d-a4cf-8f6871161a81,Pengguna Google,Cukup mudah untuk pemula seperti saya.,5,2025-10-17 12:51:07
11b6c1e4-3e4b-4c3b-aabd-f4028db939ee,Pengguna Google,BAGUSSS... SUKAA SUKAAA 🤩🤩🤩💞💞💞,5,2025-10-17 12:48:52
b19d2745-9626-485e-a080-537d19864c9e,Pengguna Google,membuat saya paham jepang,4,2025-10-17 12:45:05
7525c34b-aa17-421e-8556-0a4bd1e27257,Pengguna Google,sanggat bermanfaat,5,2025-10-17 12:43:54
1c9460d4-1e89-475b-ad7e-5d852d73cf14,Pengguna Google,"aplikasi nya bagus banget,membantu memudah kan pengguna pada pemula, pokok nya bagus banget dehh",5,2025-10-17 12:32:59
48d69ead-b0f8-41ed-a5e9-581a12220605,Pengguna Google,duolingo nya seru bikin aku ketagihan tapi aku juga jarang online sih tapi sekali online langsung setiap hari online Wigdhet nya lucu banget🫰,5,2025-10-17 12:32:49
1593f798-34ed-4ef4-b551-f475289a019e,Pengguna Google,terbaik,5,2025-10-17 12:29:22
109ffc6d-ca75-4e42-931d-b94bb1540138,Pengguna Google,"aplikasinya bagus sih, cuman bisa gk sih pas di tengah pelajaran tuh jangan abis dulu energinya padahal masih dua puluhan energinya loh, aneh bgt tiba-tiba ilang gitu aja😤",5,2025-10-17 12:28:33
b59a991b-bf7e-4346-b6a5-6d8fc0396cb8,Pengguna Google,"Mantap, mudah dipahami, tapi ada bug dimana aku salah ngomong pas pake mic, bukannya bisa diulangi malah ngestuck, cuma bisa pasrah keluar dan meratapi energi yang dipakai tadi sia sia cuma karena bug, jadi tolong di Fix ya, karena menghambat latihan sehari hari",5,2025-10-17 12:25:42
ae19dbc4-85b6-41a1-94fe-dd28346c88b5,Pengguna Google,sangat cocok untuk yang mau belajar bahasa asing👍👍🔥🔥,5,2025-10-17 12:24:02
d5642304-bac1-463a-a211-4192c2cc330a,Pengguna Google,kren,5,2025-10-17 12:20:36
d50fedd2-2971-44c6-af29-cd555b3be08e,Pengguna Google,"masukan : setiap kata dan inggrisnya daripada bunyi tuth lebih baik ada suara pengucapan agar tahu kata ini ucapannya begini, belajar tebak pasangan kata",5,2025-10-17 12:18:50
081255bd-7235-45ca-8bf2-da61a7171ee2,Pengguna Google,bagus untuk belajar aku lebih pintar,5,2025-10-17 12:13:47
2034e830-e3a8-4335-b890-0f4d6843859c,Pengguna Google,bagus bgt,5,2025-10-17 11:56:47
99f9ccee-6c7a-49a0-88d3-821a3478789c,Pengguna Google,gue jadi pinter jir tapi kok gaada Rusia ya🗿,5,2025-10-17 11:55:56
55a78d2a-1892-4a27-898f-2346cba06826,Pengguna Google,aku suka bermain duolingo dan juga tidak ada iklan nya jadi kita lebih fokus untuk bermain game duolingo aku lebih suka belajar nya jadi kita bisa lebih giat untuk belajar nya terimakasih atas permainan nya,5,2025-10-17 11:53:36
b5f269d0-9e88-4fa4-ab86-dda19d85da2a,Pengguna Google,bagus dan bermanfaat untuk belajar bahasa Inggris,5,2025-10-17 11:45:43
0d64775e-f594-423e-a2cb-53dba79e5fda,Pengguna Google,wow,5,2025-10-17 11:45:32
0ab60459-2d93-4725-acca-153e7f41136f,Pengguna Google,sangat pintar,5,2025-10-17 11:44:14
cce77fe1-a957-412e-8bf6-ea2a2ef3ef03,Pengguna Google,bagus untuk belajar bahasa inggris,5,2025-10-17 11:44:10
d37b9c93-7cda-4942-bd3f-a8417222700d,Pengguna Google,sangat membantu meningkatkan kemampuan berbahasa asing,5,2025-10-17 11:43:48
44fcf80f-eb12-4878-825f-a9458a3193d0,Pengguna Google,karna disini bisa belajar berbagai bahasa dan ada misinya biar kita lebih semangat untuk menyelesaikan misinya,5,2025-10-17 11:42:10
70b5f8fd-fa0a-483c-a603-490904acb4b2,Pengguna Google,bagus sekali membantu saya untuk lebih tau bahasa inggris,5,2025-10-17 11:39:18
e0cc054d-d2d2-4412-9855-d272de541964,Pengguna Google,bagus buat belajar,5,2025-10-17 11:37:24
e1554805-456e-45c3-8c8d-c3a139b965ab,Pengguna Google,aplikasi nya seru perhatian dan gampang mengerti rekomen banget dahhh AKU SUKA ASKU SUKA😋🤭 (⁠✯⁠ᴗ⁠✯⁠),5,2025-10-17 11:34:28
e1e1b9f2-6aa6-47e7-9a46-4621c094cb3b,Pengguna Google,sangat membantu,5,2025-10-17 11:34:00
3f7dbb75-c5bd-46ca-832d-00242da8515a,Pengguna Google,bisa membuat saya lancar membaca bahasa Inggris dan karak ter nya menyenangkan saya suka banget 🌼,5,2025-10-17 11:33:36
4cf03021-a661-4827-8b5f-f1706e4a0811,Pengguna Google,"Maaf ya, sistem energi yg sekarang jelek banget.. mending pake hati kaya dulu, kalau jawaban benar terus jadi bisa mengerjakan lesson sebanyak2nya. Sekarang meskipun jawaban benar energi berkurang, jadi sehari hanya bisa max 4 lesson, misi harian jadi lebih sulit dicapai. Kelihatan jelas sekali kalau kalian memaksa pengguna secara halus untuk membayar biaya langganan.",2,2025-10-17 11:31:59
50b0bcad-d166-49c9-8004-5cc06a577ef1,Pengguna Google,"bagus bnget,skrang aku lebih pandai berbahasa Inggris 🤩",5,2025-10-17 11:29:42
93b8ceb7-3336-4fbf-98c5-abcaf2b7158b,Pengguna Google,"seru banget belajarnya, apalagi bisa dapet yang duolingo max",5,2025-10-17 11:27:25
3e01c92e-2f90-41ef-b283-5d87ce0c5881,Pengguna Google,"bagus bangeet, seru buat belajar berbagai Bahasa 😙",5,2025-10-17 11:21:35
f1587677-3abc-4c39-b936-57403b41eda5,Pengguna Google,sangat bagus,5,2025-10-17 11:19:11
e6d4fe85-a98b-4faa-a9dc-bbd6ee6d0a56,Pengguna Google,"awal² masih ok, meski banyak iklannya. sekarang baru 1 pelajaran, nyawanya langsung habis, dan harus selalu nonton iklan atau nggk harus berbayar, padahal bagus buat yg mau belajar",5,2025-10-17 11:17:28
5935591f-bee7-4ec8-be45-f2e4a1f08abe,Pengguna Google,seru tp kenapa ganti nyawanya dengan baterai. terlalu lama isi sampai full. 1 ronde udh habis gimana mau belajar lebih lama.,2,2025-10-17 11:16:11
d81c3333-ac4a-44b3-bae4-df0b348c2d8e,Pengguna Google,aplikasi ini bagus saya jadi bisa berbahasa inggris saat ujian praktek BHS inggris 😁😁😁😁😁😁😆😆🥰🥰😍😍,5,2025-10-17 11:12:44
ee4582ef-813a-42f1-b70a-7464b3827b37,Pengguna Google,sangat bagus untuk saya belajar b. inggris dan seruu🤩🤩,5,2025-10-17 11:02:57
bb304f4f-b5d9-471e-b272-8e4eda37fe29,Pengguna Google,jelekkkk banget ada energi mana gak satu pelajaran lagi. pls di perbaikin kalo ginim susah untuk belajar,1,2025-10-17 10:55:06
b988660e-ae8f-4e0b-96f1-4cc57e3a3df9,Pengguna Google,sangat membantu saya untuk belajar bahasa inggris,5,2025-10-17 10:53:36
a05215b2-d2a0-488b-a613-3e75f8f8c3ef,Pengguna Google,seru belajar sambil bermain aku jadi tambah bisa berbahasa iniggris,5,2025-10-17 10:52:18
e8697d4b-334a-4078-913f-5bc1b142713d,Pengguna Google,Nih berguna bngt sih buat mahasiswi seperti ku yg masih belajar bahasa inggris ama bahasa jepang,5,2025-10-17 10:51:48
b77c29e5-0523-41b7-b7a4-92def01175cb,Pengguna Google,"bagus, aku sekarang jadi lebih bisa bahasa inggris",4,2025-10-17 10:46:30
9c3bc743-9077-4c5f-881a-0c3e489c7dd5,Pengguna Google,sekarang gara gara belajar terus jadi bisaa!! Mantap sihh,5,2025-10-17 10:43:47
30a17930-4e15-4f73-89b3-bb339d508a31,Pengguna Google,suka🥺,5,2025-10-17 10:41:42
ca9bcdf9-a353-4c72-820a-952af4bdcb1b,Pengguna Google,mantap duolingo aku jadi tahu bahasa luar negeri,4,2025-10-17 10:39:49
d3507cee-6590-4ce2-b8c9-07cc1f893f02,Pengguna Google,bagus bangat,5,2025-10-17 10:38:34
1ea54da7-49f7-4627-a178-d7de1ea3b957,Pengguna Google,sangat bagus,5,2025-10-17 10:35:24
c3ec8ce1-9cf0-4545-969c-e20cfb4d7939,Pengguna Google,"balikin fitur hati nya. nggak usah energi²an bikin capek nunggu sedangkan klo runtutan ilang sehari kereset. langganan mahal juga, bro.",2,2025-10-17 10:22:41
434dc95f-d10f-42f5-bb0d-0683c39bd8ee,Pengguna Google,bagus banget,5,2025-10-17 10:22:11
1bb6b110-aa82-49b4-a69e-8e5151171846,Pengguna Google,aplikasi ini sangat bagus sekali aku jadi lumayan bisa bahasa Inggris,5,2025-10-17 10:17:44
3a30b66c-d08b-401f-895d-9acdf74fb5a8,Pengguna Google,"tambahkan tentang berlangganan atau iklan berlangganan yang cewek ungu cuek itu coba, ingin tahu bagaimana kalau dia yang promosiin",5,2025-10-17 10:17:15
b7f89d14-7f18-43ea-b08e-8d1128fd11b7,Pengguna Google,bagus,5,2025-10-17 10:12:13
ebef18ef-52a1-4449-9b77-5fbc063c2b55,Pengguna Google,"seru,aku belajar duolingo karena mau masuk universitas impian, UNAIR dan ITS",5,2025-10-17 10:10:59
e331d191-11f2-4883-9c0f-46e1674941f8,Pengguna Google,Udah makin kikir ni Duolingo. Sekarang udah pake energi bukan hati lagi,1,2025-10-17 10:10:50
47ba3d4a-fef6-47a0-a452-a4df1cdbca95,Pengguna Google,"sangat mudah dipelajari dan di mengerti, vokal juga jelas",5,2025-10-17 10:06:54
91b6b237-0506-4dc2-a6be-fbfe3514e0a5,Pengguna Google,bagus deh bukan cuman b tapi dapet super 3 hari 5 star pokonya dijamin 100%,5,2025-10-17 10:06:09
b5733524-bd9e-4c99-aca5-c46cd62b1020,Pengguna Google,"Seru aja, gaada bug dan mempengaruhi hidup. Kurating 2 karna yang buat 3- bintang itu karna duolingo dukung lgbt.",2,2025-10-17 09:53:20
0760b2d5-390c-4e29-b274-3c36e164d47e,Pengguna Google,best,5,2025-10-17 09:51:39
0f421fc2-5f86-4d90-b02d-df04e46e1da5,Pengguna Google,"""I prefer using hearts instead of energy. The new energy system makes the experience less enjoyable.""",3,2025-10-17 09:39:05
5a1b6c7a-c053-4876-a7f9-c1181457e607,Pengguna Google,bikin sedih 🤣🥹,5,2025-10-17 09:38:36
3320cd22-f84d-4c02-ad65-083fbc7105a6,Pengguna Google,kenapa energi nya diubah jadi batrai? jelekkkk,1,2025-10-17 09:34:54
b9fed16c-29f3-4277-9ef6-507b711e9651,Pengguna Google,sangat membantukuu,5,2025-10-17 09:14:52
b89eb6ae-632e-494a-bfd2-45d13aff6bac,Pengguna Google,baik dan membantu 👍🏻,4,2025-10-17 09:11:24
c9251ad0-747a-41fd-8871-bb07a39938ba,Pengguna Google,waw ini sangat mengejutkan! saya akan memberikan rating 5 karena keren!!! oh ya jangan lupa latihan bahasa yang kamu suka yaaa!!,5,2025-10-17 09:06:25
74ddf9a2-8b7d-419d-8cd2-79daf69e1a9b,Pengguna Google,dengan ini saya bisa berbahasa inggris setiap hari,5,2025-10-17 08:57:44
c2af7301-c305-41be-befb-62112a63e208,Pengguna Google,"aplikasinya sangat menyenangkan dan bagus bgt tpi tolong kembalikan lagi sistem hati, kalau baterai itu sangat boros 🙏🏻🙏🏻",4,2025-10-17 08:55:23
664e1bbf-11eb-4b89-a67c-8ee98b93a959,Pengguna Google,ini bagus bagat buat bagi pemula,5,2025-10-17 08:48:02
4552e7ed-1bcb-4039-b7c6-397764bb81f6,Pengguna Google,saya senang sekali bisa belajar bersama duolingo,5,2025-10-17 08:46:44
1e4fd441-359d-4475-a1f7-bd9ac53e43e4,Pengguna Google,seru banget bisa belajar bahasa yang kita mau sambil bermainn seruuu bgtt intinya,5,2025-10-17 08:46:37
bc29085e-1266-4be8-bbf6-827bd0046c45,Pengguna Google,Bagus untuk belajar bahasa lain,5,2025-10-17 08:44:18
d9ee3718-8ee4-4eb3-9bfd-673cced334b9,Pengguna Google,"iya bagus, alasan aku kasih 4 karna aku benci sesuatu yang berulang jadi berbanding terbalik kan, iya tau kok namanya juga menghapal tp ya gmn aku benci sesuatu yang berulang nah makanya bintang 4 dulu soalnya bagus buat yg mau belajar bahasa asing bisa disini, ga bakal nyesel, download ga!",4,2025-10-17 08:40:47
b607e297-eb67-44cf-ad9d-b0a94bcf1f3c,Pengguna Google,👍,4,2025-10-17 08:37:58
ab1490cc-6d5c-4697-9d8d-419d442303db,Pengguna Google,aku udah hari ke 50 💗💗,5,2025-10-17 08:33:18
ee690a11-5ce2-42a8-abe8-a49850d7b600,Pengguna Google,Bagusss tapi pertanyaan nya tidak berubah tapi aku tetap memberi bintang lima,5,2025-10-17 08:30:09
0e80bce4-9a84-464e-b5d3-5120596d7112,Pengguna Google,sangat bagus mudah di hapal,5,2025-10-17 08:17:09
7705c288-e7c8-4ba9-b4c9-3cb499410585,Pengguna Google,"great, so I can do math",5,2025-10-17 08:11:30
05dbc3a4-2bc7-4219-85bf-5d3c3efa0765,Pengguna Google,bikin semangat belajar,5,2025-10-17 08:10:48
877b7b9d-06c6-4896-879b-a769160c6099,Pengguna Google,keren sih,5,2025-10-17 08:10:22
570da336-fd95-477d-9a29-b93eda0d7c60,Pengguna Google,seru banget jadi lebih gampang belajar bahasa Inggris,5,2025-10-17 08:05:27
a487c09e-b468-4317-b171-5bf01df81afd,Pengguna Google,"Aplikasi yang sangat bagus untuk belajar bahasa asing, semenjak menggunakan aplikasi ini walaupun belum begitu lancar ngomongnya tapi dengan mendengar udah bisa, sukses selalu Duolingo",5,2025-10-17 07:58:22
6a18f42e-11cc-43f9-ad6f-d925f9097fb7,Pengguna Google,bagus,5,2025-10-17 07:55:55
dd77f6fd-caa1-4b31-8ce9-0e2deb3d5892,Pengguna Google,APLIKASI INI BAGUS,5,2025-10-17 07:39:04
93658463-ac34-4395-8be7-36203ff619d3,Pengguna Google,bagus bangget bisa belajar apa saja,5,2025-10-17 07:38:04
16f0ad89-5940-49fe-bbe7-310effdd9a6e,Pengguna Google,seru banget mudah juga,5,2025-10-17 07:31:58
acc5693a-5a67-4acf-9645-3a6d2d7c2396,Pengguna Google,geme ini tepat belajar bahasa ini bagus untuk di main kan,1,2025-10-17 07:28:18
fd2da8b4-3f6c-4018-9e43-b9b44a1f9095,Pengguna Google,bagus bangett,5,2025-10-17 07:27:35
00b02d94-62f4-4dae-b827-afe2e7d0738a,Pengguna Google,gw jadi cerdas,5,2025-10-17 07:19:26
ef345739-6b98-4660-8c04-d77551e3fca3,Pengguna Google,biar bintang yang menilai,5,2025-10-17 07:15:59
e32d7546-7dc0-4a2c-9326-6f077d0864fb,Pengguna Google,bagus,5,2025-10-17 07:12:44
ccdcfee1-bf9b-4a4e-b723-7a2a63ad648b,Pengguna Google,"game sangat seru dan juga kita bisa belajar lebih banyakk tentang bahasa,pelajaran",4,2025-10-17 07:07:58
e7eb1c3a-3652-46b0-ac35-3e08ccd0659f,Pengguna Google,"seru, bagus untuk pelajar",5,2025-10-17 07:01:40
f90844ee-6388-4cd6-9c09-69f344769e08,Pengguna Google,aku suka duolingo,5,2025-10-17 06:59:44
59551a73-12d1-4063-883b-b632d72f10a2,Pengguna Google,bagus banget dan bermanfaat,5,2025-10-17 06:59:23
e5c053ab-b4c9-40a8-a3eb-864b1ca01895,Pengguna Google,bagus untuk belajar,5,2025-10-17 06:55:42
320f9c55-545e-461f-b67c-e6c711c02489,Pengguna Google,"seru , belajar dengan aplikasi ini sangat membantu yang belum bisa bahasa asing , semoga Duolingo sukses selalu.... Aaminn",5,2025-10-17 06:55:34
270f021b-349a-4678-823d-5b849aa222a7,Pengguna Google,bagus banget aku suka belajar bahasa Amerika,5,2025-10-17 06:52:22
48fce8eb-3962-4c00-8e8b-20550e03b995,Pengguna Google,bagus untuk belajar bahas,4,2025-10-17 06:47:35
960dff29-4c6f-4319-97d5-cecd34f4a8a8,Pengguna Google,bagus BANGEEEEEEETTTTTTTT,5,2025-10-17 06:37:38
c2c29caa-7708-4035-bc58-e653f2e14772,Pengguna Google,bangus banget bisa jadi belajar bahasa2 juga seru terus ada permainnya seru banget deh pokoknya kalian harus instal sekarang juga!!,5,2025-10-17 06:31:27
192a341c-ac1e-440b-b462-8d65641e6b96,Pengguna Google,Duolingo the best,5,2025-10-17 06:25:55
fab3e5f4-a73d-44e1-b7cf-45940bba9724,Pengguna Google,"aplikasi yang sangat bermanfaat untuk belajar bahasa, dan belajar bahasa pun lebih mudah, semoga kedepannya bakal ada perubahan yang lebih bermanfaat",5,2025-10-17 06:24:56
50789461-6740-450e-bdd7-eeee8fc457e4,Pengguna Google,sangat bagus untuk pelajar,5,2025-10-17 06:21:15
1b1c93b8-5e6f-46a1-b999-f8aae841fbef,Pengguna Google,"senang belajar di duolingo, Terimakasih",5,2025-10-17 06:20:37
f40583b3-b593-460d-8769-a552f5a0e875,Pengguna Google,nice,3,2025-10-17 06:18:41
24f6b834-681b-4d70-a85d-118cee60163f,Pengguna Google,saya sangat senang bisa belajar b.inggris,5,2025-10-17 06:14:42
69f02437-3296-4609-bb87-cc5882d7fce2,Pengguna Google,"bagus buat pemula yang ingin belajar bahasa, ya walaupun cuman kosakata dasar nya saja tetapi sangat membantu..",5,2025-10-17 06:09:38
e84ba377-600b-4de1-82f4-d3646247742f,Pengguna Google,Terima kasih telah belajar nya.,5,2025-10-17 06:03:06
92497d5c-ae79-4e67-8b39-c388a59631c9,Pengguna Google,bgus bgttt💗💗💗,5,2025-10-17 05:57:19
c3b6c8e8-92d0-4c05-a8ff-96c0632b8dde,Pengguna Google,Aplikasi Paling Bagus menurut saya untuk belajar bahasa apa pun dan cepat di mengerti pokoknya sangat² bagusss nih aplikasi,5,2025-10-17 05:55:41
a0361d83-3564-499e-85b8-27d1f3cf6910,Pengguna Google,sangat bagus!,5,2025-10-17 05:52:27
de02352c-28cd-4228-b938-f66e34f9b415,Pengguna Google,bagus bisa belajar bahasa MTK Lagu dll,5,2025-10-17 05:45:33
03bdbeed-f0be-4975-b92e-4d986391d6d2,Pengguna Google,"aplikasi buat belajar bahasa nya seru bangettt,buat aku yang pemula juga soal soal nya gampang gampang,belajar bahasa makin seru kalo pake nih aplikasi aku beri 10 bintang ⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐",5,2025-10-17 05:45:18
3f654903-0a5b-432d-9807-801f04adb492,Pengguna Google,aplikasi nya bagus bisa dipakai untuk belajar bahasa luar negeri,5,2025-10-17 05:42:34
bf9d18c9-88d6-4528-b9f6-3527efbf20ee,Pengguna Google,membantu kelancaran dalam bahasa,4,2025-10-17 05:37:36
a609b1cd-c5ba-471c-a5eb-a49a0a2e4d5c,Pengguna Google,sangat membantu saya untuk mempelajari beberapa potongan kata 👍🏻👍🏻,5,2025-10-17 05:36:13
a0cd84d4-e97a-45fd-a265-4f304694a8dd,Pengguna Google,"Duolingo sangat menyenangkan karna di, aplikasi ini kita bisa belajar berbagai macam terimaksih kpd developer semangat 😊😊",5,2025-10-17 05:32:57
950652ce-7437-4bff-99e2-83a4fd6e570c,Pengguna Google,tolong kembalikan sistem hati ❤,1,2025-10-17 05:30:20
8a740ecf-f2e5-49e9-9b21-3d250523d458,Pengguna Google,sangat bagus sekali😍,5,2025-10-17 05:29:12
4e4ae027-fb80-499c-9352-5abb93620ff9,Pengguna Google,Sistem energinya membatasi proses belajar terutama saat kita ingin menyelesaikan banyak soal sekaligus. Setiap mengerjakan soal butuh 14-17 energi sedangkan stok energinya cuma 25. Dimana dengan stok energi 25 untuk mengerjakan 2 soal tidak cukup. Bonus energi yang diberikan setiap kombo juga random dan cenderung sedikit. Bayangkan combo terdekat ada di benar 5 berturut turut diamana sampai combo terdekat mengkonsumsi 5 energi tapi bonus energi yang didapat dari combo lebih sering dibawah 5.,1,2025-10-17 05:28:27
df72db4f-069d-430d-b619-c0ae1420ed9f,Pengguna Google,ini duolingo seru bgt bisa belajar bahasa mtk dll dan ada runtutan setiap hari yang harus kamu nyalakan dengan belajar dan sangat keren,5,2025-10-17 05:23:50
4ae7a8df-e123-450d-9850-2ecf510c7427,Pengguna Google,aku sangat senang belajar di duolingo 👍👍👍,5,2025-10-17 05:15:20
c4d681b7-947f-4b93-b429-8a7cc1a534be,Pengguna Google,bagus banhet,5,2025-10-17 05:10:29
7001316e-d4a9-48f7-bdcc-ef4fbfd91918,Pengguna Google,pelajaran yang menyenangkan seperti bermain game sambil belajar aku sungguh suka caranya,5,2025-10-17 05:07:48
3e076b75-ecc3-420d-bf2d-d4fe21af0421,Pengguna Google,sangat bagus dan cocok,5,2025-10-17 04:54:35
065b4d45-5d05-4203-b202-9fa120ebb332,Pengguna Google,aplikasi nya membantu banget buat belajar,5,2025-10-17 04:54:19
c8a67631-8da9-41f5-ad2c-2736c8e3ca9f,Pengguna Google,seru banget!! andaikan aku download ini sejak dulu🤩,5,2025-10-17 04:50:26
70455286-ea12-457f-8a7d-5e4c02892e0f,Pengguna Google,ngebantu aku banget deh pokoknyaa,5,2025-10-17 04:49:30
b4689b2a-0615-46c0-9ad4-4fbbf7ef637a,Pengguna Google,seru danbikin orang pintar,5,2025-10-17 04:44:46
15bfb1ef-69e9-4063-a332-bf30fa8b65e7,Pengguna Google,"pertama bahasa lalu matematika,lalu huruf, sekarang catur!? aku saranin selanjutnya ajarkan Geografi",4,2025-10-17 04:44:23
8b37dab9-b233-40c2-86d8-d4dc8a70e6be,Pengguna Google,bring back the heart ❤️ don't like the energy,1,2025-10-17 04:43:39
fd178e51-ae33-4f0c-980d-006a13cde7e4,Pengguna Google,bisa jadi pintar,5,2025-10-17 04:42:10
